mcc,mnc,lac,cell_id,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,device
310,120,5633,46165761,21,37,-103,,42.67567766,-73.82052733,5.36,10.21,290.9,27.2,"2019-07-12T18:50:13.127Z",LTE,false,"samsung SM-G965U"
,4162,5,4377,,,,,42.67567766,-73.82052733,5.36,10.21,290.9,27.2,"2019-07-12T18:50:13.129Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165761,21,47,-93,4,42.67567766,-73.82052733,5.36,10.21,290.9,27.2,"2019-07-12T18:50:13.129Z",LTE,false,"samsung SM-G965U"
,4162,5,4377,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:51:45.410Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165785,21,32,-108,3,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:51:45.410Z",LTE,false,"samsung SM-G965U"
,4162,5,4377,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:52:27.221Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165777,21,34,-106,3,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:52:27.221Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:52:37.224Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165777,21,36,-104,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:52:37.224Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:53:00.914Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162962,100,29,-111,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:53:00.914Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:53:10.926Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162946,100,24,-116,5,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:53:10.926Z",LTE,false,"samsung SM-G965U"
,4162,5,316,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:55:16.490Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46165785,21,37,-103,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T18:55:16.490Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T19:15:59.555Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46163217,27,31,-109,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T19:15:59.555Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T19:23:55.429Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47494465,402,21,-119,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T19:23:55.429Z",LTE,false,"samsung SM-G965U"
,4162,5,316,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T19:25:42.803Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47494449,402,20,-120,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T19:25:42.803Z",LTE,false,"samsung SM-G965U"
,4162,5,4377,,,,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T19:49:01.198Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47497009,21,33,-107,,42.67580819,-73.82077559,5.36,13.68,307.6,28.19,"2019-07-12T19:49:01.198Z",LTE,false,"samsung SM-G965U"
,4162,5,4377,,,,,42.67615940,-73.82117017,28.94,0,0,40.78,"2019-07-12T19:49:16.124Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47497009,21,28,-112,,42.67615940,-73.82117017,28.94,0,0,40.78,"2019-07-12T19:49:16.124Z",LTE,false,"samsung SM-G965U"
,4162,5,4377,,,,,42.67644937,-73.82160028,37.52,0,0,48.03,"2019-07-12T19:49:42.115Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47497009,21,29,-111,,42.67644937,-73.82160028,37.52,0,0,48.03,"2019-07-12T19:49:42.115Z",LTE,false,"samsung SM-G965U"
,4162,5,4377,,,,,42.67642181,-73.82146023,18.22,0,0,45.07,"2019-07-12T19:50:10.123Z",CDMA,false,"samsung SM-G965U"
